tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Batman: The Animated Series,1,28,Night of the Ninja,"Oct 26, 1992",7.6,1396,A former fellow student of one of Wayne's old sensei's begins stalking the billionaire in revenge as a ninja.,https://www.imdb.com/title/tt0519605/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,29,The Strange Secret of Bruce Wayne,"Oct 29, 1992",8.2,1500,A sinister doctor uses his mind reading machine to learn Batman's secret identity and attempts to auction it.,https://www.imdb.com/title/tt0519638/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,30,Tyger Tyger,"Oct 30, 1992",7.0,1350,Selina Kyle is captured by a mad scientist and transformed into a humanoid cat creature.,https://www.imdb.com/title/tt0519646/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,31,Dreams in Darkness,"Nov 3, 1992",8.3,1531,"While affected by the Scarecrow's fear toxin, Batman finds himself an inmate of Arkham Asylum.",https://www.imdb.com/title/tt0519581/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,32,Beware the Gray Ghost,"Nov 4, 1992",8.9,1983,A series of bombings reminiscent of a long lost TV series occur and the washed up star of it may be connected.,https://www.imdb.com/title/tt0519573/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,33,Cat Scratch Fever,"Nov 5, 1992",7.3,1328,"While Catwoman searches for her missing cat, she uncovers a plot to infect Gotham City that Batman must help stop.",https://www.imdb.com/title/tt0519576/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,34,I Am the Night,"Nov 9, 1992",8.5,1504,Batman has serious doubts about his calling when Commissioner Gordon is seriously wounded.,https://www.imdb.com/title/tt0519595/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,35,Almost Got 'im,"Nov 10, 1992",9.2,2228,"In a bar, a collection of Batman's enemies chat about their failed attempts to kill him.",https://www.imdb.com/title/tt0519566/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,36,Moon of the Wolf,"Nov 11, 1992",6.8,1282,Batman investigates sightings of an apparent werewolf.,https://www.imdb.com/title/tt0519603/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,37,Terror in the Sky,"Nov 12, 1992",7.4,1282,"The Man-Bat appears to be on the loose again, but it isn't clear if Dr. Kirk Langstrom is involved.",https://www.imdb.com/title/tt0519624/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,38,Christmas with the Joker,"Nov 13, 1992",7.9,2126,"On Christmas Eve, Joker broadcasts a pirate Christmas special on television. Batman and Robin have until midnight to fight their way past Joker's traps hidden all over town and rescue Commissioner Gordon, Harvey Bullock, and Summer Gleeson.",https://www.imdb.com/title/tt0519578/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,39,Heart of Steel: Part I,"Nov 16, 1992",7.9,1332,"A hyper-sophisticated robot steals computer technology from Wayne Enterprises, leading Batman to a sentient supercomputer, H.A.R.D.A.C., and its plan to replace humans with androids.",https://www.imdb.com/title/tt0519591/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,40,Heart of Steel: Part II,"Nov 17, 1992",8.0,1339,"Batman tracks a series of robots to Cybertron's headquarters, with some assistance from Barbara Gordon.",https://www.imdb.com/title/tt0519592/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,41,"If You're So Smart, Why Aren't You Rich?","Nov 18, 1992",8.3,1475,A fired puzzle designer seeks revenge against his greedy former employer as The Riddler.,https://www.imdb.com/title/tt0519597/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,42,Joker's Wild,"Nov 19, 1992",8.2,1414,"When the Joker learns that a casino owner is using his likeness for the theme of his business, he escapes Arkham Asylum to destroy it while unaware of the owner's real motives.",https://www.imdb.com/title/tt0519632/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,43,His Silicon Soul,"Nov 20, 1992",8.1,1287,"H.A.R.D.A.C.'s robot replica of Bruce Wayne wanders around, believing itself to be the real Batman.",https://www.imdb.com/title/tt0519593/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,44,Off Balance,"Nov 23, 1992",7.7,1233,"Batman teams up with the mysterious Talia to retrieve a prototype weapon from the supervillain, Count Vertigo.",https://www.imdb.com/title/tt0519607/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,45,What Is Reality?,"Nov 24, 1992",7.8,1291,"When the Riddler traps Commissioner Gordon's consciousness in a virtual reality device, Batman must enter the villain's construct to save him.",https://www.imdb.com/title/tt0519648/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,46,The Laughing Fish,"Jan 10, 1993",8.5,1532,The Joker threatens the patent office staff when they refuse to copyright his disfigured fish.,https://www.imdb.com/title/tt0519634/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,47,Harley and Ivy,"Jan 18, 1993",8.6,1470,"Harley Quinn teams up with Poison Ivy and both become the Queens of Crime, after the Joker and Batman find out.",https://www.imdb.com/title/tt0519588/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,48,The Mechanic,"Jan 24, 1993",7.5,1212,The Penguin finds the mechanic who designs Batman's Batmobiles and forces him to turn the current model into a deathtrap.,https://www.imdb.com/title/tt0519637/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,49,The Man Who Killed Batman,"Feb 1, 1993",8.7,1535,"A small time crook tells his story of how he accidentally seemed to kill Batman, and how now everyone wants to kill him next.",https://www.imdb.com/title/tt0519636/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,50,Zatanna,"Feb 2, 1993",7.9,1268,A stage magician - and former friend of Bruce Wayne - is framed for grand larceny.,https://www.imdb.com/title/tt0519649/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,51,Robin's Reckoning: Part 1,"Feb 7, 1993",8.7,1541,"After learning the name of an extortion ringleader, Batman mysteriously refuses to let Robin continue the investigation with him.",https://www.imdb.com/title/tt0519616/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,52,Birds of a Feather,"Feb 8, 1993",7.7,1261,"It's love for the Penguin when socialite Veronica Vreeland hooks up with him, but it's only an attempt to raise her social status.",https://www.imdb.com/title/tt0519574/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,53,Robin's Reckoning: Part 2,"Feb 14, 1993",8.5,1465,"Batman orders Robin to stay at home while he goes to catch Tony Zucco, but Robin goes out anyway.",https://www.imdb.com/title/tt0519617/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,54,Blind as a Bat,"Feb 22, 1993",7.4,1163,"Although temporarily blinded, Batman is still determined to stop The Penguin who is threatening the city with a prototype attack helicopter.",https://www.imdb.com/title/tt0519575/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,55,Day of the Samurai,"Feb 23, 1993",7.9,1265,Batman visits one of his teachers to help fight Kyodai Ken who has learned the secret of a death touch attack.,https://www.imdb.com/title/tt0519579/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,56,See No Evil,"Feb 24, 1993",7.7,1397,"A small-time crook has stolen an invisibility suit, which he has been using to steal jewels, and now plans to steal his young daughter from his ex-wife.",https://www.imdb.com/title/tt0519619/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,57,The Demon's Quest: Part I,"May 3, 1993",8.3,1306,"Robin is kidnapped, and Batman unexpectedly joins forces with Ra's Al Ghul, whose daughter Talia has also been taken.",https://www.imdb.com/title/tt0519629/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,58,The Demon's Quest: Part II,"May 4, 1993",8.3,1276,Batman must stop R'as Al Ghul's plot to destroy the earth.,https://www.imdb.com/title/tt0519630/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,59,Read My Lips,"May 10, 1993",8.4,1324,Batman must stop an insane ventriloquist whose alternate criminal personality dominates him through his gangster dummy.,https://www.imdb.com/title/tt0519614/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,1,60,Fire from Olympus,"May 24, 1993",7.1,1181,"An energy weapon developed by the Army has disappeared, and Batman discovers that a mad shipping magnate who now fancies himself the god Zeus will use it to devastate Gotham.",https://www.imdb.com/title/tt0519586/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,1,Shadow of the Bat,"Sep 13, 1993",8.3,1320,"Commissioner James Gordon is arrested for corruption, forcing his daughter, Barbara Gordon, to take a dramatic step to help him.",https://www.imdb.com/title/tt0519620/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,2,Shadow of the Bat Part II,"Sep 14, 1993",8.3,1294,"Barbara Gordon, now Batgirl, joins Batman and Robin's investigation of Commissioner Gordon's framing.",https://www.imdb.com/title/tt0519621/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,3,Mudslide,"Sep 15, 1993",8.1,1285,Clayface resurfaces with his body's cellular integrity decaying.,https://www.imdb.com/title/tt0519604/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,4,The Worry Men,"Sep 16, 1993",7.3,1140,The Mad Hatter plants mind-control devices inside miniature native dolls distributed to high-society Gothamites by Veronica Vreeland.,https://www.imdb.com/title/tt0519641/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,5,Paging the Crime Doctor,"Sep 17, 1993",7.6,1165,"After losing his medical license, Dr. Matthew Thorne, younger brother of crime boss Rupert Thorne and a former colleague of Thomas Wayne and Leslie Tompkins, is forced to peddle his services to his brother and members of his gang. When Rupert insists that Matthew perform his heart surgery, Batman must protect both of them from assassination.",https://www.imdb.com/title/tt0519610/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,6,House and Garden,"May 2, 1994",8.3,1227,"Poison Ivy, after being released from Arkham, has apparently settled for a normal life, married to her psychiatrist and doting on his two children. Batman and Robin are suspicious, however, because semi-sentient plant-like creatures are committing mayhem all over Gotham.",https://www.imdb.com/title/tt0519594/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,7,Sideshow,"May 3, 1994",7.9,1172,"Killer Croc escapes a prison train and finds refuge with a group of former circus freaks living in the mountains, who take pity on him.",https://www.imdb.com/title/tt0519623/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,8,Avatar,"May 9, 1994",7.5,1125,Batman travels to Egypt and joins with Talia to hunt down Ra's al Ghul who is searching for an ancient source of ultimate power.,https://www.imdb.com/title/tt0519568/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,9,Trial,"May 16, 1994",9.0,1647,A district attorney who loathes Batman is forced to defend him in a twisted parody of a trial run by the inmates of Arkham Asylum who have seized control and taken them both prisoner.,https://www.imdb.com/title/tt0519643/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,2,10,Harlequinade,"May 23, 1994",8.6,1305,"When Joker steals a nuclear weapon, Batman arranges for Harley Quinn's release from Arkham, so she can help him track the Joker down.",https://www.imdb.com/title/tt0519587/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,1,Bane,"Sep 10, 1994",8.1,1229,Rupert Thorne hires steroid-enhanced mercenary Bane to eliminate Batman.,https://www.imdb.com/title/tt0519570/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,2,Second Chance,"Sep 17, 1994",8.5,1523,"Before undergoing surgery meant to remove both his disfigurement and his alternate personality, Two-Face/Harvey Dent is kidnapped by persons unknown.",https://www.imdb.com/title/tt0519618/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,3,Riddler's Reform,"Sep 24, 1994",8.0,1181,"The Riddler has apparently gone straight, but Batman is not so sure.",https://www.imdb.com/title/tt0519615/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,4,Baby-Doll,"Oct 1, 1994",7.8,1256,A washed-up actress with a bizarre condition that makes her look permanently like a child seeks revenge against her canceled show's cast and crew.,https://www.imdb.com/title/tt0519569/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,5,Time Out of Joint,"Oct 8, 1994",7.5,1095,Batman and Robin battle the Clock King who has a prototype device that allows him to operate at an extremely accelerated time rate apart from the rest of his reality.,https://www.imdb.com/title/tt0519642/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,6,Harley's Holiday,"Oct 15, 1994",8.5,1273,"On her first day of release, Harley Quinn gets into a ridiculous amount of trouble in record time.",https://www.imdb.com/title/tt0519589/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,7,Make 'Em Laugh,"Nov 5, 1994",7.5,1099,Batman and Robin investigate why various comedians are suddenly committing crimes with comically bizarre motifs.,https://www.imdb.com/title/tt0519602/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,8,Batgirl Returns,"Nov 12, 1994",7.7,1105,"Batgirl, Catwoman and Robin team up to investigate the theft of a valuable cat statuette.",https://www.imdb.com/title/tt0519571/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,9,Lock-Up,"Nov 19, 1994",7.5,1122,Disgraced fanatical warder of Arkham Asylum sets himself as a vigilante jailer.,https://www.imdb.com/title/tt0519600/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,3,10,Deep Freeze,"Nov 26, 1994",8.1,1190,"An elderly amusement park owner breaks Mr. Freeze out of jail, hoping to be ""frozen"" like him in order to achieve immortality.",https://www.imdb.com/title/tt0519580/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,4,1,The Terrible Trio,"Sep 11, 1995",6.9,1103,Three rich youths who commit armed robbery for fun are pursued by Batman as their irresponsible hobby escalates into potentially worse deeds.,https://www.imdb.com/title/tt0519639/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,4,2,Showdown,"Sep 12, 1995",7.5,1149,"While the Dynamic Duo race to stop Ra's Al Ghul from performing a kidnapping, the wild west story of how he was once opposed by the disfigured bounty hunter, Jonah Hex, is told.",https://www.imdb.com/title/tt0519622/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,4,3,Catwalk,"Sep 13, 1995",7.8,1114,"Catwoman is trying to go straight, but is recruited by The Ventriloquist as a jewel thief.",https://www.imdb.com/title/tt0519577/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,4,4,A Bullet for Bullock,"Sep 14, 1995",8.1,1195,Det. Bullock reluctantly asks for Batman's assistance when he is convinced someone is trying to kill him.,https://www.imdb.com/title/tt0519565/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
Batman: The Animated Series,4,5,The Lion and the Unicorn,"Sep 15, 1995",7.2,1058,"Red Claw kidnaps an old colleague of Alfred's from the British Secret Service, to gain access to a hidden missile silo.",https://www.imdb.com/title/tt0519635/,tt0103359,The Dark Knight battles crime in Gotham City with occasional help from Robin and Batgirl.
